Path,Label
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA13_615_1/BraTS19_TCIA13_615_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA13_624_1/BraTS19_TCIA13_624_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BIC_1/BraTS19_CBICA_BIC_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_2013_21_1/BraTS19_2013_21_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_629_1/BraTS19_TCIA10_629_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_2013_8_1/BraTS19_2013_8_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_2013_23_1/BraTS19_2013_23_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA09_255_1/BraTS19_TCIA09_255_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TMC_30014_1/BraTS19_TMC_30014_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_628_1/BraTS19_TCIA10_628_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA12_480_1/BraTS19_TCIA12_480_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA13_634_1/BraTS19_TCIA13_634_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ATV_1/BraTS19_CBICA_ATV_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_331_1/BraTS19_TCIA02_331_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA01_460_1/BraTS19_TCIA01_460_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AYC_1/BraTS19_CBICA_AYC_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA08_242_1/BraTS19_TCIA08_242_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_2013_1_1/BraTS19_2013_1_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_2013_15_1/BraTS19_2013_15_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA06_409_1/BraTS19_TCIA06_409_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AXO_1/BraTS19_CBICA_AXO_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AQV_1/BraTS19_CBICA_AQV_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA04_343_1/BraTS19_TCIA04_343_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_307_1/BraTS19_TCIA10_307_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA09_177_1/BraTS19_TCIA09_177_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA03_121_1/BraTS19_TCIA03_121_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ABM_1/BraTS19_CBICA_ABM_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_394_1/BraTS19_TCIA02_394_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TMC_09043_1/BraTS19_TMC_09043_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA13_633_1/BraTS19_TCIA13_633_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA06_372_1/BraTS19_TCIA06_372_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA09_493_1/BraTS19_TCIA09_493_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_2013_14_1/BraTS19_2013_14_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_625_1/BraTS19_TCIA10_625_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA04_328_1/BraTS19_TCIA04_328_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_2013_9_1/BraTS19_2013_9_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA08_469_1/BraTS19_TCIA08_469_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_282_1/BraTS19_TCIA10_282_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA13_645_1/BraTS19_TCIA13_645_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_430_1/BraTS19_TCIA02_430_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ATX_1/BraTS19_CBICA_ATX_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA04_192_1/BraTS19_TCIA04_192_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_449_1/BraTS19_TCIA10_449_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_152_1/BraTS19_TCIA10_152_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BGO_1/BraTS19_CBICA_BGO_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_2013_6_1/BraTS19_2013_6_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA09_462_1/BraTS19_TCIA09_462_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_491_1/BraTS19_TCIA02_491_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_266_1/BraTS19_TCIA10_266_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_490_1/BraTS19_TCIA10_490_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA01_412_1/BraTS19_TCIA01_412_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BKV_1/BraTS19_CBICA_BKV_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_410_1/BraTS19_TCIA10_410_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ASU_1/BraTS19_CBICA_ASU_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_208_1/BraTS19_TCIA02_208_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_346_1/BraTS19_TCIA10_346_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AQR_1/BraTS19_CBICA_AQR_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AOS_1/BraTS19_CBICA_AOS_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_226_1/BraTS19_TCIA02_226_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA06_603_1/BraTS19_TCIA06_603_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ASY_1/BraTS19_CBICA_ASY_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA01_390_1/BraTS19_TCIA01_390_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TMC_06643_1/BraTS19_TMC_06643_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_2013_29_1/BraTS19_2013_29_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA03_498_1/BraTS19_TCIA03_498_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA01_131_1/BraTS19_TCIA01_131_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ALN_1/BraTS19_CBICA_ALN_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_471_1/BraTS19_TCIA02_471_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ATD_1/BraTS19_CBICA_ATD_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_168_1/BraTS19_TCIA02_168_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AMH_1/BraTS19_CBICA_AMH_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA01_147_1/BraTS19_TCIA01_147_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA01_180_1/BraTS19_TCIA01_180_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BGX_1/BraTS19_CBICA_BGX_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AVG_1/BraTS19_CBICA_AVG_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA06_184_1/BraTS19_TCIA06_184_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ATF_1/BraTS19_CBICA_ATF_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AYU_1/BraTS19_CBICA_AYU_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA03_257_1/BraTS19_TCIA03_257_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ARW_1/BraTS19_CBICA_ARW_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA08_436_1/BraTS19_TCIA08_436_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_330_1/BraTS19_TCIA10_330_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BHK_1/BraTS19_CBICA_BHK_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_179_1/BraTS19_TCIA02_179_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BHZ_1/BraTS19_CBICA_BHZ_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_2013_22_1/BraTS19_2013_22_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_290_1/BraTS19_TCIA02_290_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA01_411_1/BraTS19_TCIA01_411_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TMC_11964_1/BraTS19_TMC_11964_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA04_437_1/BraTS19_TCIA04_437_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AXM_1/BraTS19_CBICA_AXM_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ASG_1/BraTS19_CBICA_ASG_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_2013_26_1/BraTS19_2013_26_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AQY_1/BraTS19_CBICA_AQY_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AOH_1/BraTS19_CBICA_AOH_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA01_186_1/BraTS19_TCIA01_186_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ASN_1/BraTS19_CBICA_ASN_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_606_1/BraTS19_TCIA02_606_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_321_1/BraTS19_TCIA02_321_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA03_419_1/BraTS19_TCIA03_419_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TMC_21360_1/BraTS19_TMC_21360_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA03_474_1/BraTS19_TCIA03_474_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_130_1/BraTS19_TCIA10_130_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TMC_27374_1/BraTS19_TMC_27374_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_374_1/BraTS19_TCIA02_374_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA01_203_1/BraTS19_TCIA01_203_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BGG_1/BraTS19_CBICA_BGG_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_222_1/BraTS19_TCIA02_222_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_314_1/BraTS19_TCIA02_314_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_351_1/BraTS19_TCIA10_351_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_241_1/BraTS19_TCIA10_241_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BNR_1/BraTS19_CBICA_BNR_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_455_1/BraTS19_TCIA02_455_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_632_1/BraTS19_TCIA10_632_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_300_1/BraTS19_TCIA02_300_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AWV_1/BraTS19_CBICA_AWV_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_171_1/BraTS19_TCIA02_171_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_2013_11_1/BraTS19_2013_11_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA08_205_1/BraTS19_TCIA08_205_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ABY_1/BraTS19_CBICA_ABY_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA08_167_1/BraTS19_TCIA08_167_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_135_1/BraTS19_TCIA02_135_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BLJ_1/BraTS19_CBICA_BLJ_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_261_1/BraTS19_TCIA10_261_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AOZ_1/BraTS19_CBICA_AOZ_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AXQ_1/BraTS19_CBICA_AXQ_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BGN_1/BraTS19_CBICA_BGN_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ATP_1/BraTS19_CBICA_ATP_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AQD_1/BraTS19_CBICA_AQD_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_370_1/BraTS19_TCIA02_370_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_640_1/BraTS19_TCIA10_640_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AOC_1/BraTS19_CBICA_AOC_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ARZ_1/BraTS19_CBICA_ARZ_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_387_1/BraTS19_TCIA10_387_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BGE_1/BraTS19_CBICA_BGE_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AYI_1/BraTS19_CBICA_AYI_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA01_425_1/BraTS19_TCIA01_425_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ASR_1/BraTS19_CBICA_ASR_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BHM_1/BraTS19_CBICA_BHM_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA01_335_1/BraTS19_TCIA01_335_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_2013_20_1/BraTS19_2013_20_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA10_637_1/BraTS19_TCIA10_637_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA01_190_1/BraTS19_TCIA01_190_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AXL_1/BraTS19_CBICA_AXL_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AQJ_1/BraTS19_CBICA_AQJ_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_2013_2_1/BraTS19_2013_2_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ABE_1/BraTS19_CBICA_ABE_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AOO_1/BraTS19_CBICA_AOO_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ASF_1/BraTS19_CBICA_ASF_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AUW_1/BraTS19_CBICA_AUW_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AQQ_1/BraTS19_CBICA_AQQ_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_2013_25_1/BraTS19_2013_25_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_TCIA09_451_1/BraTS19_TCIA09_451_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AAB_1/BraTS19_CBICA_AAB_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_608_1/BraTS19_TCIA02_608_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/LGG/BraTS19_2013_28_1/BraTS19_2013_28_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_2013_4_1/BraTS19_2013_4_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ALU_1/BraTS19_CBICA_ALU_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_322_1/BraTS19_TCIA02_322_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_ALX_1/BraTS19_CBICA_ALX_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BGR_1/BraTS19_CBICA_BGR_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA02_151_1/BraTS19_TCIA02_151_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA08_218_1/BraTS19_TCIA08_218_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA03_133_1/BraTS19_TCIA03_133_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AVB_1/BraTS19_CBICA_AVB_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AQA_1/BraTS19_CBICA_AQA_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_BAP_1/BraTS19_CBICA_BAP_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA08_113_1/BraTS19_TCIA08_113_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_TCIA08_319_1/BraTS19_TCIA08_319_1_flair.nii.gz,0
data/MICCAI_BraTS_2019_Data_Training/HGG/BraTS19_CBICA_AWH_1/BraTS19_CBICA_AWH_1_flair.nii.gz,0
